batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
305,11.9825,4,4,33333,4,99.217,132.875,2,17,0,1,0,1
306,12.0157,4,4,33333,4,99.616,132.709,2,17,0,1,0,1
307,12.0488,4,4,33333,4,99.607,132.667,2,17,0,1,0,1
308,12.0824,4,4,33333,4,100.225,133.088,2,17,0,1,0,1
309,12.1159,4,4,33333,4,100.315,133.125,2,17,0,1,0,1
310,12.1492,4,4,33333,4,99.987,133.097,2,17,0,1,0,1
311,12.1825,4,4,33333,4,99.328,133.196,3,17,0,2,0,1
312,12.2166,4,4,33333,4,100.942,133.736,3,17,0,2,0,1
313,12.2491,4,4,33333,4,99.265,132.747,3,17,0,2,0,1
314,12.2828,4,4,33333,4,99.302,133.129,2,17,0,1,0,1
315,12.3156,4,4,33333,4,98.434,132.561,2,17,0,1,0,1
316,12.3490,4,4,33333,4,99.085,133.302,3,17,0,2,0,1
317,12.3823,4,4,33333,4,99.901,132.749,3,17,0,2,0,1
318,12.4156,4,4,33333,4,99.642,132.374,4,18,0,2,1,1
319,12.4491,4,4,33333,4,99.532,132.881,4,18,0,2,1,1
320,12.4837,4,4,33333,4,100.646,133.989,3,18,0,1,1,1
321,12.5159,4,4,33333,4,99.366,132.686,2,18,0,1,0,1
322,12.5491,4,4,33333,4,98.927,133.002,4,18,0,2,1,1
323,12.5837,4,4,33333,4,100.275,134.042,4,18,0,2,1,1
324,12.6157,4,4,33333,4,99.166,132.503,3,18,0,1,1,1
325,12.6490,4,4,33333,4,99.246,132.702,3,18,0,1,1,1
326,12.6823,4,4,33333,4,100.092,132.397,4,18,0,2,1,1
327,12.7155,4,4,33333,4,99.314,132.689,3,18,0,1,1,1
328,12.7487,4,4,33333,4,99.213,132.387,3,18,0,1,1,1
329,12.7828,4,4,33333,4,97.966,133.123,3,18,0,1,1,1
330,12.8164,4,4,33333,4,100.456,131.742,4,18,0,2,1,1
331,12.8490,4,4,33333,4,99.860,132.889,4,18,0,2,1,1
332,12.8825,4,4,33333,4,99.973,133.382,4,18,0,2,1,1
333,12.9159,4,4,33333,4,98.817,132.645,4,18,0,2,1,1
334,12.9490,4,4,33333,4,99.192,132.201,3,18,0,1,1,1
335,12.9825,4,4,33333,4,97.108,132.898,2,18,0,1,1,0
336,13.0157,4,4,33333,4,99.581,130.630,2,18,0,1,1,0
337,13.0490,4,4,33333,4,99.545,132.753,2,18,0,1,1,0
338,13.0828,4,4,33333,4,98.171,133.098,3,19,0,1,2,0
339,13.1157,4,4,33333,4,97.399,131.395,4,19,0,2,2,0
340,13.1488,4,4,33333,4,98.290,130.646,3,19,0,2,1,0
341,13.1829,4,4,33333,4,98.385,132.291,3,19,0,1,2,0
342,13.2164,4,4,33333,4,100.178,131.991,4,19,0,2,2,0
