batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
134,6.4071,4,4,33333,4,99.189,133.307,6,10,1,2,2,1
135,6.4404,4,4,33333,4,99.165,132.893,5,10,0,2,2,1
136,6.4740,4,4,33333,4,99.424,133.212,5,10,1,2,1,1
137,6.5070,4,4,33333,4,99.312,132.885,5,10,1,2,1,1
138,6.5405,4,4,33333,4,99.147,133.050,4,10,1,2,0,1
139,6.5740,4,4,33333,4,99.238,133.181,4,10,1,2,0,1
140,6.6070,4,4,33333,4,98.864,133.055,4,10,1,2,0,1
141,6.6400,4,4,33333,4,98.578,132.394,5,10,1,2,1,1
142,6.6740,4,4,33333,4,99.154,133.032,5,10,1,2,1,1
143,6.7078,4,4,33333,4,100.002,133.276,4,10,1,2,0,1
144,6.7402,4,4,33333,4,99.611,132.836,3,10,1,1,0,1
145,6.7735,4,4,33333,4,98.630,133.209,4,10,1,1,1,1
146,6.8073,4,4,33333,4,98.674,132.838,3,10,1,1,0,1
147,6.8402,4,4,33333,4,98.768,132.484,2,10,0,1,0,1
148,6.8733,4,4,33333,4,98.936,132.346,3,10,0,1,1,1
149,6.9074,4,4,33333,4,99.940,133.506,3,10,0,1,1,1
150,6.9402,4,4,33333,4,99.205,133.062,3,10,0,1,1,1
151,6.9808,4,4,33333,4,72.952,140.319,2,10,0,1,0,1
152,7.0073,4,4,33333,4,97.163,133.583,3,10,1,1,0,1
153,7.0403,4,4,33333,4,99.156,133.001,3,10,1,1,0,1
154,7.0737,4,4,33333,4,99.106,133.048,4,10,0,1,2,1
155,7.1067,4,4,33333,4,98.290,132.668,3,10,1,0,1,1
156,7.1401,4,4,33333,4,99.047,132.149,4,10,1,1,1,1
157,7.1735,4,4,33333,4,98.899,132.733,4,10,1,0,2,1
158,7.2069,4,4,33333,4,99.363,132.788,5,10,1,1,2,1
159,7.2402,4,4,33333,4,99.180,133.045,4,11,1,1,1,1
160,7.2735,4,4,33333,4,99.365,133.000,5,11,1,1,2,1
161,7.3068,4,4,33333,4,98.967,132.942,4,11,0,1,2,1
162,7.3402,4,4,33333,4,98.886,132.746,3,11,0,1,1,1
163,7.3734,4,4,33333,4,98.994,132.607,4,11,0,1,2,1
164,7.4069,4,4,33333,4,99.104,133.003,4,11,0,1,2,1
165,7.4401,4,4,33333,4,98.830,132.801,4,11,0,1,2,1
166,7.4735,4,4,33333,4,99.103,132.694,4,11,0,1,2,1
167,7.5067,4,4,33333,4,99.191,132.782,3,11,0,1,1,1
168,7.5401,4,4,33333,4,99.231,132.951,2,11,0,1,0,1
169,7.5737,4,4,33333,4,99.454,133.340,2,11,0,1,0,1
170,7.6069,4,4,33333,4,99.349,133.119,3,11,1,1,0,1
171,7.6404,4,4,33333,4,99.369,133.300,4,11,1,1,1,1
172,7.6735,4,4,33333,4,99.131,133.072,5,11,1,1,2,1
173,7.7069,4,4,33333,4,99.145,132.878,3,11,1,1,0,1
174,7.7401,4,4,33333,4,98.981,132.938,4,11,1,1,1,1
175,7.7734,4,4,33333,4,99.094,132.811,4,11,1,1,1,1
176,7.8069,4,4,33333,4,99.195,133.046,4,11,1,1,1,1
177,7.8402,4,4,33333,4,99.236,133.007,4,11,1,1,1,1
178,7.8734,4,4,33333,4,99.106,133.054,2,11,0,1,1,0
179,7.9072,4,4,33333,4,99.470,133.453,2,11,0,1,1,0
180,7.9401,4,4,33333,4,99.095,132.926,2,11,0,1,1,0
181,7.9734,4,4,33333,4,99.042,132.833,2,11,0,1,1,0
182,8.0069,4,4,33333,4,98.911,133.042,2,11,0,1,1,0
183,8.0401,4,4,33333,4,99.480,132.590,2,11,0,1,1,0
184,8.0734,4,4,33333,4,99.154,133.026,2,11,0,1,1,0
185,8.1069,4,4,33333,4,99.269,133.226,2,11,0,1,1,0
186,8.1403,4,4,33333,4,98.908,133.005,2,11,0,1,1,0
187,8.1738,4,4,33333,4,66.322,133.276,2,11,0,1,1,0
188,8.2070,4,4,33333,4,98.054,133.144,2,11,0,1,1,0
